ID,Emotion,Situation,Answer 1,Answer 2,Answer 3,Answer 4
99bfdeac-03da-4a39-b941-5fba4de96adf,思いやり,看護師が優しいことばをかけてくれた　,入院してからもなかなか高熱が下がらなかったのですが、今朝やっと楽になりました。看護師の方も、もうすぐ退院できそうですねと励ましてくれました。,それは良かったですね。今まで大変でしたね。私も何かお手伝いできることはありますか？,そうですね。気持ちに余裕が出てきたので、お話に付き合ってもらえたら嬉しいです。,分かりました。気軽におしゃべりしましょうね。退院したら、お祝いにどこかご飯でも行けたらいいですね。
99f5313f-6c12-4964-9efd-337d5164152b,怒り,医師がこちらの説明を聞いておらず、同じ検査を二度することになった　,以前、同じ検査をしたような気がします。,こちらの話を最後までお聞きになりましたか？,医師がそうおっしゃるならば、再検査は致し方ありません。,今度は頼みますよ！
9a0e9756-6763-44ce-8027-1d3eecb75845,恐れ,だんだん症状も酷くなってきて、今後どのような治療になるのかわからないし、医療費がどれくらいかかるのかわからない　,病気の症状が酷くなってきて、今後どのような治療になるのか分からないし、医療費もどのくらいかかるのか心配です。,まずは治療方法を一緒に調べ、医療費は病院の医療ソーシャルワーカーに相談してみましょう。,ありがとうございます。調べたり、相談したりして不安を解消できるようにしようと思います。,いつも応援しているので、何でも話してくださいね。一緒に乗り越えましょう。
9a149fad-695c-4092-a55f-eb969fe46188,誇り,本当は病気に対して不安だが、家族に対して不安な気持ちにさせないように態度でしめした,よくなってると先生にも言われているから、心配なさそうです。,先生がそう言うならきっと大丈夫ですね。,ご心配おかけしてすみませんでした。,いえいえ、何かできることがあればいつでも言ってください。
9a2024d2-06ba-4d48-95fa-18f827a01613,興奮,入院は初めての体験なので、なんだか旅行に行くような気持ちになった,初めての入院で少しワクワクしている,緊張せずその調子で行こう,この気持ちをキープしよう,頑張ってください
9a2a95de-dc48-4471-86be-56b87a84aa5b,娯楽,入院中に時間ができて、普段は見られない連続テレビドラマシリーズを見る機会が出来た　,入院中は退屈だと思っていたけれど、案外気楽に過ごせています。,それはとてもいいことですね。安心しました。,こんなにゆっくりとテレビを見たのは久しぶりなので、楽しかったわ。,面白いテレビがあったら、私にも是非教えてくださいね。
9a36188a-b292-4676-b7ad-3908279fc293,緊張,具合が悪いので、病院で診てもらった結果、次の診断には家族を連れてくるように言われた時,先日具合が悪かったので病院で診てもらったんです。そうしたら次の診断には家族を連れてくるよう言われまして。,そうだったんですね。それはとても不安ですね。ご家族も心配されているでしょう。,そうなんです。家族にどう伝えようか悩んでいます。大きな病気ではないとよいのですが。,ご家族もあなたのことを支えたいと思っていらっしゃると思います。上手く伝えられて良い方向に向かっていくといいですね。
9a45f737-3665-480c-88d7-7037ee3cbabd,恐れ,ずっと健康だと思っていたのに、健康診断で突然がんを宣告されてしまった　,健康診断引っかかっちゃったよ、しかもガンだって。,突然びっくりですよね。,ショックで何も考えられません。,あまり気を落とさないでください。先生を信じて治療をしていきましょう。
9a49ae48-82d3-4f8e-9eb4-0ef0623fc71f,嫌悪,診察中にも関わらず適当でやる気がなく、質問に答えてもらえなかった,診察中に真剣に質問に答えてもらえませんでした。,それは不安になりますね。率直な気持ちをぶつけてみてはいかがでしょうか？,わかりました。アドバイスありがとうございます。,私はあなたの不安に寄り添いますので、何でも相談してください。
9a4cd414-2e19-4262-a22b-3cd49130a5ac,迷惑,口コミが良くて通い始めた病院だが、いつも混んでいて、予約をしているのに診察になかなか呼ばれなかった,評判がいいと思って選んだ病院が、いつも混んでいて困っています。予約をしているのに呼ばれないのはおかしいですよね。,こちらのスケジュールもあるから、イライラしてしまいますよね。ただ、それだけ丁寧に診察してくれているということかもしれません。,確かに、その点については満足しています。,あらかじめ余裕を持って予約したり、待ち時間に本などを持っていくよう工夫したりするといいかもしれませんね。
